,node,dataset,budgets,solving_time
537,37,cora_ml,"(10, 5)",248.6520357131958
538,38,cora_ml,"(10, 5)",87.49784851074219
539,39,cora_ml,"(10, 5)",0.2117476463317871
540,40,cora_ml,"(10, 5)",0.792325496673584
541,41,cora_ml,"(10, 5)",1087.7280914783478
542,42,cora_ml,"(10, 5)",1320.2067849636078
543,43,cora_ml,"(10, 5)",142.25586247444153
544,44,cora_ml,"(10, 5)",239.85920310020447
545,45,cora_ml,"(10, 5)",1773.8297703266144
546,46,cora_ml,"(10, 5)",35.089686155319214
547,47,cora_ml,"(10, 5)",3700.5788650512695
548,48,cora_ml,"(10, 5)",188.2998230457306
549,49,cora_ml,"(10, 5)",55.48101997375488
550,50,cora_ml,"(10, 5)",767.1939709186554
551,51,cora_ml,"(10, 5)",65.34629201889038
552,52,cora_ml,"(10, 5)",33.02384066581726
553,53,cora_ml,"(10, 5)",1252.4957122802734
554,54,cora_ml,"(10, 5)",1615.89625954628
555,55,cora_ml,"(10, 5)",97.88713431358337
556,56,cora_ml,"(10, 5)",1395.5021991729736
557,57,cora_ml,"(10, 5)",173.6063301563263
558,58,cora_ml,"(10, 5)",180.42968726158142
559,59,cora_ml,"(10, 5)",1548.0710065364838
560,60,cora_ml,"(10, 5)",291.5650758743286
561,61,cora_ml,"(10, 5)",16.47816252708435
562,62,cora_ml,"(10, 5)",125.17936325073242
563,63,cora_ml,"(10, 5)",1486.0234076976776
564,64,cora_ml,"(10, 5)",582.1673612594604
565,65,cora_ml,"(10, 5)",1631.4544570446014
566,66,cora_ml,"(10, 5)",395.8768401145935
567,67,cora_ml,"(10, 5)",1.1736419200897217
568,68,cora_ml,"(10, 5)",43.49220132827759
569,69,cora_ml,"(10, 5)",56.953985929489136
570,70,cora_ml,"(10, 5)",150.6040337085724
571,71,cora_ml,"(10, 5)",10.645999670028687
572,72,cora_ml,"(10, 5)",942.9764142036438
573,73,cora_ml,"(10, 5)",5822.771749973297
574,74,cora_ml,"(10, 5)",1.3185131549835205
575,75,cora_ml,"(10, 5)",645.902871131897
576,76,cora_ml,"(10, 5)",0.1692519187927246
577,77,cora_ml,"(10, 5)",0.5181126594543457
578,78,cora_ml,"(10, 5)",1462.9954242706299
579,79,cora_ml,"(10, 5)",8.689638614654541
580,80,cora_ml,"(10, 5)",180.2520272731781
581,81,cora_ml,"(10, 5)",1385.2411932945251
582,82,cora_ml,"(10, 5)",2152.254372358322
583,83,cora_ml,"(10, 5)",1.9607508182525635
584,84,cora_ml,"(10, 5)",3626.2767901420593
585,85,cora_ml,"(10, 5)",6.8281683921813965
586,86,cora_ml,"(10, 5)",46.3985800743103
587,87,cora_ml,"(10, 5)",34.706066846847534
588,88,cora_ml,"(10, 5)",986.7626206874847
589,89,cora_ml,"(10, 5)",285.0854616165161
590,90,cora_ml,"(10, 5)",3.5731616020202637
591,91,cora_ml,"(10, 5)",2256.0826165676117
592,92,cora_ml,"(10, 5)",25.253530979156494
593,93,cora_ml,"(10, 5)",172.44914293289185
594,94,cora_ml,"(10, 5)",1439.226714372635
595,95,cora_ml,"(10, 5)",482.3920805454254
596,96,cora_ml,"(10, 5)",16.2431423664093
597,97,cora_ml,"(10, 5)",6.8435869216918945
598,98,cora_ml,"(10, 5)",0.5096626281738281
599,99,cora_ml,"(10, 5)",1.128704309463501
600,0,pubmed,"(1, 1)",19.94023084640503
601,1,pubmed,"(1, 1)",1.5056688785552979
602,2,pubmed,"(1, 1)",1.4828572273254395
603,3,pubmed,"(1, 1)",0.9008054733276367
604,4,pubmed,"(1, 1)",0.8806586265563965
605,5,pubmed,"(1, 1)",2.4200923442840576
606,6,pubmed,"(1, 1)",82.19008350372314
607,7,pubmed,"(1, 1)",2537.0756232738495
608,8,pubmed,"(1, 1)",1.2006330490112305
609,9,pubmed,"(1, 1)",80.56102776527405
610,10,pubmed,"(1, 1)",5.879809141159058
611,11,pubmed,"(1, 1)",1.8929426670074463
612,12,pubmed,"(1, 1)",4.287724494934082
613,13,pubmed,"(1, 1)",5.093752145767212
614,14,pubmed,"(1, 1)",1.145711898803711
615,15,pubmed,"(1, 1)",5.783648252487183
616,16,pubmed,"(1, 1)",2.890590190887451
617,17,pubmed,"(1, 1)",0.7015612125396729
618,18,pubmed,"(1, 1)",3.325984477996826
619,19,pubmed,"(1, 1)",1.7425508499145508
620,20,pubmed,"(1, 1)",1.8715052604675293
621,21,pubmed,"(1, 1)",3.071183443069458
622,22,pubmed,"(1, 1)",1.3088774681091309
623,23,pubmed,"(1, 1)",1.882857084274292
624,24,pubmed,"(1, 1)",3.6893975734710693
625,25,pubmed,"(1, 1)",1.0169975757598877
626,26,pubmed,"(1, 1)",0.7088127136230469
627,27,pubmed,"(1, 1)",7.369058609008789
628,28,pubmed,"(1, 1)",1.1426246166229248
629,29,pubmed,"(1, 1)",4.249840259552002
630,30,pubmed,"(1, 1)",1.1763248443603516
631,31,pubmed,"(1, 1)",1.105053186416626
632,32,pubmed,"(1, 1)",0.7846517562866211
633,33,pubmed,"(1, 1)",0.7559616565704346
634,34,pubmed,"(1, 1)",2.9993157386779785
635,35,pubmed,"(1, 1)",8.03530240058899
636,36,pubmed,"(1, 1)",2.0069618225097656
637,37,pubmed,"(1, 1)",5.596472501754761
638,38,pubmed,"(1, 1)",1.106022596359253
639,39,pubmed,"(1, 1)",1.3872733116149902
640,40,pubmed,"(1, 1)",6.505717754364014
641,41,pubmed,"(1, 1)",12.57682204246521
642,42,pubmed,"(1, 1)",2.0050294399261475
643,43,pubmed,"(1, 1)",2.4484026432037354
644,44,pubmed,"(1, 1)",1.2167761325836182
645,45,pubmed,"(1, 1)",2.998666763305664
646,46,pubmed,"(1, 1)",85.90815043449402
647,47,pubmed,"(1, 1)",110.87855887413025
648,48,pubmed,"(1, 1)",68.24807715415955
649,49,pubmed,"(1, 1)",0.9487555027008057
650,50,pubmed,"(1, 1)",0.810478687286377
651,51,pubmed,"(1, 1)",0.7952141761779785
652,52,pubmed,"(1, 1)",1.278956651687622
653,53,pubmed,"(1, 1)",0.6903800964355469
654,54,pubmed,"(1, 1)",0.8340411186218262
655,55,pubmed,"(1, 1)",1.0284702777862549
656,56,pubmed,"(1, 1)",0.971489667892456
657,57,pubmed,"(1, 1)",2.265946626663208
658,58,pubmed,"(1, 1)",0.8819231986999512
659,59,pubmed,"(1, 1)",0.6785917282104492
660,60,pubmed,"(1, 1)",101.92109441757202
661,61,pubmed,"(1, 1)",1.3596761226654053
662,62,pubmed,"(1, 1)",308.4417929649353
663,63,pubmed,"(1, 1)",1.3102915287017822
664,64,pubmed,"(1, 1)",6.189191818237305
665,65,pubmed,"(1, 1)",1.527104139328003
666,66,pubmed,"(1, 1)",0.8691809177398682
667,67,pubmed,"(1, 1)",1.5638296604156494
668,68,pubmed,"(1, 1)",0.9911468029022217
669,69,pubmed,"(1, 1)",2.654715061187744
670,70,pubmed,"(1, 1)",1.4647667407989502
671,71,pubmed,"(1, 1)",1.8192031383514404
672,72,pubmed,"(1, 1)",7.576164484024048
673,73,pubmed,"(1, 1)",1.5714004039764404
674,74,pubmed,"(1, 1)",1.3793120384216309
675,75,pubmed,"(1, 1)",1.391838788986206
676,76,pubmed,"(1, 1)",4.678332328796387
677,77,pubmed,"(1, 1)",4.090651512145996
678,78,pubmed,"(1, 1)",0.8554375171661377
679,79,pubmed,"(1, 1)",1.3404841423034668
680,80,pubmed,"(1, 1)",1.6301510334014893
681,81,pubmed,"(1, 1)",0.9193167686462402
682,82,pubmed,"(1, 1)",2.3911914825439453
683,83,pubmed,"(1, 1)",1.461164951324463
684,84,pubmed,"(1, 1)",2.971304416656494
685,85,pubmed,"(1, 1)",58.28706502914429
686,86,pubmed,"(1, 1)",25.507714986801147
687,87,pubmed,"(1, 1)",7.762794256210327
688,88,pubmed,"(1, 1)",252.00565195083618
689,89,pubmed,"(1, 1)",1.268226146697998
690,90,pubmed,"(1, 1)",1.0254132747650146
691,91,pubmed,"(1, 1)",2.003589153289795
692,92,pubmed,"(1, 1)",1.5689153671264648
693,93,pubmed,"(1, 1)",1.2978365421295166
694,94,pubmed,"(1, 1)",1.4725909233093262
695,95,pubmed,"(1, 1)",32.93456196784973
696,96,pubmed,"(1, 1)",1.805161714553833
697,97,pubmed,"(1, 1)",20.961019039154053
698,98,pubmed,"(1, 1)",1.0124356746673584
699,99,pubmed,"(1, 1)",84.12648010253906
700,0,pubmed,"(5, 3)",297.40325236320496
701,1,pubmed,"(5, 3)",1.8888282775878906
702,2,pubmed,"(5, 3)",0.9627304077148438
703,3,pubmed,"(5, 3)",0.899864673614502
704,4,pubmed,"(5, 3)",0.8817870616912842
705,5,pubmed,"(5, 3)",4.760788202285767
706,6,pubmed,"(5, 3)",1556.5706236362457
707,7,pubmed,"(5, 3)",58.525359869003296
708,8,pubmed,"(5, 3)",1.587153434753418
709,9,pubmed,"(5, 3)",2.1152966022491455
710,10,pubmed,"(5, 3)",4.971875905990601
711,11,pubmed,"(5, 3)",1.1182630062103271
712,12,pubmed,"(5, 3)",2.10904598236084
713,13,pubmed,"(5, 3)",7.580324649810791
714,14,pubmed,"(5, 3)",1.1828935146331787
715,15,pubmed,"(5, 3)",48.1091730594635
716,16,pubmed,"(5, 3)",11.362101554870605
717,17,pubmed,"(5, 3)",0.7535436153411865
718,18,pubmed,"(5, 3)",1.6234688758850098
719,19,pubmed,"(5, 3)",42.008148193359375
720,20,pubmed,"(5, 3)",1.1861226558685303
721,21,pubmed,"(5, 3)",0.9696142673492432
722,22,pubmed,"(5, 3)",1.5125672817230225
723,23,pubmed,"(5, 3)",1.9250128269195557
724,24,pubmed,"(5, 3)",14.964308977127075
725,25,pubmed,"(5, 3)",0.8594813346862793
726,26,pubmed,"(5, 3)",0.7043776512145996
727,27,pubmed,"(5, 3)",0.749638557434082
728,28,pubmed,"(5, 3)",1.344054937362671
729,29,pubmed,"(5, 3)",3.3067569732666016
730,30,pubmed,"(5, 3)",1.1496081352233887
731,31,pubmed,"(5, 3)",0.9371371269226074
732,32,pubmed,"(5, 3)",1.349951982498169
733,33,pubmed,"(5, 3)",1.221792221069336
734,34,pubmed,"(5, 3)",57.07763075828552
735,35,pubmed,"(5, 3)",5.672243356704712
736,36,pubmed,"(5, 3)",1.7004766464233398
737,37,pubmed,"(5, 3)",3.494216203689575
738,38,pubmed,"(5, 3)",1.1719903945922852
739,39,pubmed,"(5, 3)",1.1194829940795898
740,40,pubmed,"(5, 3)",1.973006248474121
741,41,pubmed,"(5, 3)",8.165909051895142
742,42,pubmed,"(5, 3)",1.8715946674346924
743,43,pubmed,"(5, 3)",1.418170690536499
744,44,pubmed,"(5, 3)",2.2562363147735596
745,45,pubmed,"(5, 3)",3.8574886322021484
746,46,pubmed,"(5, 3)",44.155648946762085
747,47,pubmed,"(5, 3)",79.72400498390198
748,48,pubmed,"(5, 3)",59.63639211654663
749,49,pubmed,"(5, 3)",1.750380516052246
750,50,pubmed,"(5, 3)",1.4076862335205078
751,51,pubmed,"(5, 3)",1.2908151149749756
752,52,pubmed,"(5, 3)",1.3586375713348389
753,53,pubmed,"(5, 3)",0.8149950504302979
754,54,pubmed,"(5, 3)",12.956705331802368
755,55,pubmed,"(5, 3)",0.8830957412719727
756,56,pubmed,"(5, 3)",0.782038688659668
757,57,pubmed,"(5, 3)",48.90709662437439
758,58,pubmed,"(5, 3)",2.4333348274230957
759,59,pubmed,"(5, 3)",1.101902961730957
760,60,pubmed,"(5, 3)",91.81581163406372
761,61,pubmed,"(5, 3)",1.1444897651672363
762,62,pubmed,"(5, 3)",1665.424313545227
763,63,pubmed,"(5, 3)",2.345513105392456
764,64,pubmed,"(5, 3)",1.425567865371704
765,65,pubmed,"(5, 3)",20.098949193954468
766,66,pubmed,"(5, 3)",0.8635213375091553
767,67,pubmed,"(5, 3)",1.5505561828613281
768,68,pubmed,"(5, 3)",0.8120083808898926
769,69,pubmed,"(5, 3)",1.6977903842926025
770,70,pubmed,"(5, 3)",1.1936469078063965
771,71,pubmed,"(5, 3)",2.9759199619293213
772,72,pubmed,"(5, 3)",137.26772212982178
773,73,pubmed,"(5, 3)",1.1817057132720947
774,74,pubmed,"(5, 3)",1.509108066558838
775,75,pubmed,"(5, 3)",1.0612678527832031
776,76,pubmed,"(5, 3)",59.54860758781433
777,77,pubmed,"(5, 3)",3.570293426513672
778,78,pubmed,"(5, 3)",0.8234291076660156
779,79,pubmed,"(5, 3)",11.925355195999146
780,80,pubmed,"(5, 3)",3.6058597564697266
781,81,pubmed,"(5, 3)",0.9423022270202637
782,82,pubmed,"(5, 3)",2.1600606441497803
783,83,pubmed,"(5, 3)",1.1274058818817139
784,84,pubmed,"(5, 3)",6.901548862457275
785,85,pubmed,"(5, 3)",322.75201964378357
786,86,pubmed,"(5, 3)",228.902836561203
787,87,pubmed,"(5, 3)",3.4429802894592285
788,88,pubmed,"(5, 3)",4039.406662464142
789,89,pubmed,"(5, 3)",0.7747554779052734
790,90,pubmed,"(5, 3)",1.0846126079559326
791,91,pubmed,"(5, 3)",1.6918652057647705
792,92,pubmed,"(5, 3)",1.5443992614746094
793,93,pubmed,"(5, 3)",1.3517119884490967
794,94,pubmed,"(5, 3)",0.9775505065917969
795,95,pubmed,"(5, 3)",1.8086209297180176
796,96,pubmed,"(5, 3)",1.8963308334350586
797,97,pubmed,"(5, 3)",17.16742181777954
798,98,pubmed,"(5, 3)",0.6689364910125732
799,99,pubmed,"(5, 3)",47.4715313911438
800,0,pubmed,"(10, 5)",8.690687417984009
801,1,pubmed,"(10, 5)",2.753389358520508
802,2,pubmed,"(10, 5)",3.4426639080047607
803,3,pubmed,"(10, 5)",1.4558730125427246
804,4,pubmed,"(10, 5)",1.0279300212860107
805,5,pubmed,"(10, 5)",11.595859050750732
806,6,pubmed,"(10, 5)",687.2446281909943
807,7,pubmed,"(10, 5)",59.363927602767944
808,8,pubmed,"(10, 5)",1.2441153526306152
809,9,pubmed,"(10, 5)",2.2449402809143066
810,10,pubmed,"(10, 5)",4.659818887710571
811,11,pubmed,"(10, 5)",0.9397296905517578
812,12,pubmed,"(10, 5)",2.7899723052978516
813,13,pubmed,"(10, 5)",4.795335531234741
814,14,pubmed,"(10, 5)",0.9857809543609619
815,15,pubmed,"(10, 5)",1.5153255462646484
816,16,pubmed,"(10, 5)",64.56041717529297
817,17,pubmed,"(10, 5)",0.8917319774627686
818,18,pubmed,"(10, 5)",1.0936834812164307
819,19,pubmed,"(10, 5)",33.99857997894287
820,20,pubmed,"(10, 5)",0.8572397232055664
821,21,pubmed,"(10, 5)",0.7000775337219238
822,22,pubmed,"(10, 5)",0.8078608512878418
823,23,pubmed,"(10, 5)",1.0354678630828857
824,24,pubmed,"(10, 5)",30.60059642791748
825,25,pubmed,"(10, 5)",0.9673285484313965
826,26,pubmed,"(10, 5)",0.8684098720550537
827,27,pubmed,"(10, 5)",0.7407917976379395
828,28,pubmed,"(10, 5)",0.8186919689178467
829,29,pubmed,"(10, 5)",1.8706755638122559
830,30,pubmed,"(10, 5)",0.8190760612487793
831,31,pubmed,"(10, 5)",0.941300630569458
832,32,pubmed,"(10, 5)",0.9752066135406494
833,33,pubmed,"(10, 5)",0.877586841583252
834,34,pubmed,"(10, 5)",11.464340925216675
835,35,pubmed,"(10, 5)",2.940248727798462
836,36,pubmed,"(10, 5)",1.584855556488037
837,37,pubmed,"(10, 5)",10.025436162948608
838,38,pubmed,"(10, 5)",0.7402322292327881
839,39,pubmed,"(10, 5)",1.358665943145752
840,40,pubmed,"(10, 5)",3.418135166168213
841,41,pubmed,"(10, 5)",10.278151750564575
842,42,pubmed,"(10, 5)",1.296025037765503
843,43,pubmed,"(10, 5)",0.7563230991363525
844,44,pubmed,"(10, 5)",0.6628749370574951
845,45,pubmed,"(10, 5)",1.3326208591461182
846,46,pubmed,"(10, 5)",30.669108629226685
847,47,pubmed,"(10, 5)",1656.874975681305
848,48,pubmed,"(10, 5)",59.162264585494995
849,49,pubmed,"(10, 5)",1.8631312847137451
850,50,pubmed,"(10, 5)",2.268401622772217
851,51,pubmed,"(10, 5)",1.8221874237060547
852,52,pubmed,"(10, 5)",3.0662741661071777
853,53,pubmed,"(10, 5)",1.212731122970581
854,54,pubmed,"(10, 5)",10.232184886932373
855,55,pubmed,"(10, 5)",1.0454249382019043
856,56,pubmed,"(10, 5)",0.9742488861083984
857,57,pubmed,"(10, 5)",1.7547247409820557
858,58,pubmed,"(10, 5)",3.797578811645508
859,59,pubmed,"(10, 5)",0.6547317504882812
860,60,pubmed,"(10, 5)",96.04162502288818
861,61,pubmed,"(10, 5)",0.9154503345489502
862,62,pubmed,"(10, 5)",152.48417735099792
863,63,pubmed,"(10, 5)",3.1633453369140625
864,64,pubmed,"(10, 5)",2.487325429916382
865,65,pubmed,"(10, 5)",1.9882631301879883
866,66,pubmed,"(10, 5)",2.166670322418213
867,67,pubmed,"(10, 5)",2.991478681564331
868,68,pubmed,"(10, 5)",1.1975197792053223
869,69,pubmed,"(10, 5)",3.2355992794036865
870,70,pubmed,"(10, 5)",2.141223907470703
871,71,pubmed,"(10, 5)",8.636489391326904
872,72,pubmed,"(10, 5)",30.799604177474976
873,73,pubmed,"(10, 5)",0.8949320316314697
874,74,pubmed,"(10, 5)",0.8277440071105957
875,75,pubmed,"(10, 5)",1.099165678024292
876,76,pubmed,"(10, 5)",87.92168068885803
877,77,pubmed,"(10, 5)",4.6335413455963135
878,78,pubmed,"(10, 5)",0.7628326416015625
879,79,pubmed,"(10, 5)",0.9367175102233887
880,80,pubmed,"(10, 5)",1.6610281467437744
881,81,pubmed,"(10, 5)",1.3738641738891602
882,82,pubmed,"(10, 5)",2.1380536556243896
883,83,pubmed,"(10, 5)",1.3141398429870605
884,84,pubmed,"(10, 5)",16.77518916130066
885,85,pubmed,"(10, 5)",164.61039185523987
886,86,pubmed,"(10, 5)",205.009539604187
887,87,pubmed,"(10, 5)",4.4098780155181885
888,88,pubmed,"(10, 5)",767.6153492927551
889,89,pubmed,"(10, 5)",2.9373512268066406
890,90,pubmed,"(10, 5)",1.4957709312438965
891,91,pubmed,"(10, 5)",2.2569069862365723
892,92,pubmed,"(10, 5)",2.042074680328369
893,93,pubmed,"(10, 5)",3.3539323806762695
894,94,pubmed,"(10, 5)",0.7914772033691406
895,95,pubmed,"(10, 5)",1.1116623878479004
896,96,pubmed,"(10, 5)",1.098468542098999
897,97,pubmed,"(10, 5)",9.801530361175537
898,98,pubmed,"(10, 5)",1.0180275440216064
899,99,pubmed,"(10, 5)",39.30189657211304
